CustomerID,Prod_Category1_Qnty,Prod_Category2_Qnty,Prod_Category3_Qnty,Amount_Spent,DaySinceFirstPurchase,DaySinceLastPurchase,ActiveDays,TransactionRate
12908,600,-600,0,246.0,312,58,3,0.010256410256410256
12909,208,521,541,2128.83,253,39,7,0.24615384615384617
12910,432,920,340,3075.0400000000013,241,23,6,0.19230769230769232
12912,216,278,176,1662.3,40,2,5,0.06153846153846154
12913,346,838,235,2483.6299999999997,368,4,5,0.12820512820512822
12915,8,31,54,363.65,372,148,2,0.05641025641025642
12916,241,553,281,2921.15,320,138,4,0.2692307692307692
12917,0,120,0,594.0,128,128,1,0.005128205128205128
12919,12,430,226,1301.4399999999998,169,8,8,0.13333333333333333
12920,42,59,27,162.78000000000003,17,17,1,0.06923076923076923
12921,4267,3757,1430,16389.740000000016,373,3,35,1.9
12922,36,119,215,405.38,161,161,1,0.07179487179487179
12923,0,28,40,172.82,64,64,1,0.07179487179487179
12924,145,153,182,929.9500000000003,327,88,5,0.07948717948717948
12925,100,354,87,694.0499999999998,74,4,2,0.11538461538461539
12928,430,890,152,2062.6999999999994,359,35,5,0.21538461538461537
12929,0,24,12,105.10000000000001,311,122,2,0.023076923076923075
12930,32,170,48,409.90000000000003,171,78,3,0.06923076923076922
12931,14288,8024,1065,33462.810000000005,357,21,15,0.26153846153846155
12933,149,241,108,606.2799999999999,283,24,3,0.27435897435897433
12935,800,862,190,2156.4499999999994,319,2,7,0.33333333333333337
12936,106,359,74,1012.9000000000003,78,17,3,0.16153846153846155
12937,193,701,113,1504.2700000000004,267,15,4,0.3076923076923077
12938,26,84,30,114.14,25,25,1,0.023076923076923075
12939,400,4476,0,11581.8,334,64,6,0.1205128205128205
12940,23,129,247,862.4399999999999,87,46,4,0.25641025641025644
12942,15,95,88,675.6,365,131,3,0.1794871794871795
12943,0,-1,0,-3.75,301,301,1,0.002564102564102564
12944,30,211,48,604.51,354,35,2,0.07692307692307693
12945,98,50,17,462.95000000000005,288,288,1,0.05897435897435898
12947,182,690,285,1407.29,373,143,11,0.2641025641025641
12948,136,515,426,2053.7,264,16,8,0.30256410256410254
12949,441,1493,429,4143.020000000001,252,30,7,0.5615384615384615
12950,710,610,60,1843.0,24,2,3,0.05897435897435897
12951,32,334,134,1042.0700000000002,330,8,8,0.16666666666666666
12952,77,336,239,1382.8400000000004,78,5,4,0.20512820512820512
12953,12,21,51,329.84999999999997,9,9,1,0.04358974358974359
12955,966,1948,728,4734.259999999999,267,1,14,0.4692307692307693
12956,16,7,11,108.07,306,306,1,0.04871794871794872
12957,184,1185,1162,3979.0400000000022,339,4,11,0.6256410256410256
12962,24,58,47,266.39000000000004,113,7,2,0.041025641025641026
12963,85,499,289,1841.0299999999995,365,8,8,0.24615384615384614
12965,41,110,131,769.8099999999997,89,89,1,0.27692307692307694
12966,6,16,53,160.18,9,9,1,0.02564102564102564
12967,0,143,100,1194.7500000000002,371,3,4,0.08461538461538462
12968,0,0,73,135.95,112,112,1,0.01282051282051282
12970,14,174,80,405.4699999999999,322,7,2,0.33076923076923076
12971,1280,4653,3270,10930.259999999998,372,3,72,0.7897435897435897
12974,0,17,7,144.8,197,197,1,0.020512820512820513
12976,284,277,0,738.6,211,211,1,0.056410256410256404
12977,0,1,11,39.24,156,156,1,0.023076923076923075
12980,192,180,492,7092.06,358,155,12,0.06153846153846154
12981,80,162,0,372.21999999999997,133,29,2,0.05128205128205128
12982,80,61,137,377.2,242,239,2,0.08717948717948718
12984,0,6,20,97.5,18,18,1,0.010256410256410256
12985,132,448,833,1215.6200000000001,28,0,3,0.2
12987,40,91,86,545.0,197,73,3,0.07692307692307693
12988,10,23,93,505.82,292,292,1,0.2128205128205128
12989,126,2682,107,6854.509999999997,364,3,16,0.17435897435897435
12990,170,30,0,409.50000000000006,310,31,3,0.03333333333333333
12991,116,200,89,503.76,112,23,2,0.07948717948717948
12993,70,118,52,414.75999999999993,298,23,4,0.06923076923076923
12994,90,197,153,902.2200000000001,268,4,5,0.18717948717948715
12995,0,36,62,200.72,85,77,2,0.01282051282051282
12997,116,368,164,1197.94,317,22,7,0.1717948717948718
12999,72,128,142,455.8799999999999,245,196,3,0.07179487179487179
13000,126,122,131,534.8500000000001,364,106,3,0.0794871794871795
13001,2857,1585,1040,9765.070000000012,326,4,13,0.8717948717948718
13002,12,42,19,120.94999999999999,318,318,1,0.017948717948717947
13003,10,84,9,149.05,214,105,3,0.015384615384615384
13004,731,2458,1607,5613.429999999999,357,11,21,1.0487179487179488
13005,28,111,28,468.95000000000005,246,173,3,0.07435897435897434
13006,3,48,4,81.57,56,56,1,0.010256410256410256
13008,-26,95,46,178.47,360,323,2,0.038461538461538464
13011,0,6,7,50.550000000000004,372,372,1,0.007692307692307693
13012,56,365,246,1296.6200000000008,294,9,10,0.2717948717948718
13013,350,1083,784,4786.990000000001,371,1,14,0.5692307692307692
13014,114,393,379,3365.4300000000003,281,2,16,0.317948717948718
13015,280,848,481,3339.6400000000017,249,53,4,0.4487179487179488
13016,120,286,121,789.8899999999996,123,73,2,0.12051282051282051
13017,0,48,0,204.0,7,7,1,0.002564102564102564
13018,552,3230,1652,7272.749999999996,295,16,21,1.176923076923077
13021,382,547,407,2584.3999999999996,365,4,11,0.3435897435897436
13023,12,183,91,689.9000000000001,129,64,2,0.10256410256410256
13026,528,311,747,936.1499999999997,275,1,7,0.11025641025641024
13027,17280,0,0,6912.0,354,113,6,0.06666666666666667
13028,98,170,528,659.6800000000001,45,22,3,0.12051282051282053
13029,42,22,70,1247.5,353,30,3,0.025641025641025644
13030,59,112,177,752.4399999999999,368,11,2,0.2358974358974359
13032,106,188,73,996.5199999999999,87,38,3,0.19230769230769232
13033,40,25,18,190.54999999999998,357,357,1,0.028205128205128202
13034,32,222,115,642.77,369,54,2,0.09487179487179488
13035,152,267,208,886.6300000000001,260,57,3,0.07692307692307693
13037,69,174,188,881.07,256,138,3,0.12307692307692308
13038,60,276,24,908.46,290,80,3,0.07179487179487179
13040,22,248,85,676.9900000000001,33,8,2,0.11025641025641024
13043,96,142,13,471.57000000000005,273,253,2,0.035897435897435895
13044,0,228,201,560.4700000000001,291,291,1,0.08461538461538462
13045,110,105,6,305.28,99,99,1,0.04615384615384615
13046,30,107,127,629.31,266,30,2,0.08974358974358973
13047,111,743,501,3079.1000000000013,373,31,14,0.5025641025641026
13048,509,499,212,1789.4099999999994,327,14,5,0.3487179487179487
13049,0,236,32,656.6800000000002,318,64,2,0.035897435897435895
13050,955,2002,750,5684.610000000003,366,9,26,1.082051282051282
13052,53,25,144,348.15000000000003,212,212,1,0.04615384615384615
13055,101,505,285,1201.96,213,64,3,0.2
13058,0,42,10,271.4,151,24,3,0.020512820512820513
13059,7,21,7,183.4,249,249,1,0.020512820512820513
13060,24,85,14,307.53000000000003,253,253,1,0.038461538461538464
13061,56,0,51,248.61,72,72,1,0.02564102564102564
13062,288,2,53,346.98,191,191,1,0.028205128205128202
13064,137,207,170,1105.5900000000004,327,12,4,0.17435897435897435
13065,30,37,7,205.85999999999999,373,373,1,0.035897435897435895
13066,26,218,76,430.9000000000001,32,24,2,0.12564102564102564
13067,8,6,18,115.46000000000002,82,82,1,0.038461538461538464
13068,200,0,0,344.0,319,10,2,0.005128205128205128
13069,2405,1553,1496,3713.1399999999976,369,0,20,1.2025641025641023
13070,80,30,0,228.8,192,192,1,0.023076923076923075
13072,36,27,6,177.14999999999998,266,266,1,0.017948717948717947
13075,180,269,36,919.61,129,129,1,0.056410256410256404
13077,178,202,482,728.0200000000001,366,1,3,0.2846153846153846
13078,2053,2027,1477,12432.279999999997,366,1,40,0.9743589743589743
13079,0,0,62,220.09999999999997,140,4,5,0.015384615384615384
13080,36,72,12,58.08,179,179,1,0.015384615384615385
13081,3581,9868,5572,27964.480000000047,371,1,18,2.7205128205128206
13082,2718,1374,221,3595.4800000000005,338,126,8,0.19230769230769235
13083,36,72,79,303.75,75,4,2,0.04615384615384615
13085,12,48,48,272.38,295,157,3,0.07435897435897437
13089,7004,15813,7925,57322.130000000114,369,2,83,4.751282051282052
13090,268,1041,885,8689.390000000003,372,8,16,0.41282051282051285
13091,48,210,192,319.82,28,21,2,0.06153846153846154
13092,4,103,164,459.83,359,70,6,0.06666666666666667
13093,984,1972,987,7741.47,373,267,10,0.43589743589743585
13094,588,954,0,1708.8600000000006,368,21,15,0.07692307692307691
13095,48,60,36,74.4,70,70,1,0.015384615384615385
13097,166,1092,1080,5886.1199999999935,360,32,10,1.1153846153846154
13098,5442,8442,2027,28658.880000000012,317,1,34,1.5512820512820513
13099,0,0,288,207.35999999999999,99,99,1,0.002564102564102564
13101,24,4,85,101.18999999999998,234,234,1,0.020512820512820513
13102,1760,1473,927,6336.290000000001,365,1,22,0.7948717948717948
13103,16,48,18,243.94,39,39,1,0.020512820512820513
13104,132,264,108,1098.48,354,3,6,0.05128205128205128
13106,0,0,14,59.5,133,128,2,0.005128205128205128
13107,296,729,263,1524.0700000000004,333,44,5,0.15384615384615385
13108,120,144,34,350.05999999999995,372,372,1,0.02564102564102564
13109,104,312,98,766.84,157,2,5,0.12820512820512822
13110,42,173,169,1452.8700000000006,311,31,7,0.3743589743589743
13113,476,1266,852,10510.000000000007,366,0,24,0.7179487179487178
13115,419,746,369,2205.6300000000006,366,8,14,0.3384615384615385
13116,31,197,62,485.19000000000005,138,117,2,0.0794871794871795
13117,112,368,465,984.9099999999996,372,21,8,0.19487179487179487
13118,14,115,260,1124.9999999999993,288,19,4,0.21025641025641026
13120,0,12,0,30.599999999999998,238,238,1,0.002564102564102564
13121,30,91,106,254.7299999999999,269,269,1,0.1358974358974359
13122,42,273,270,922.3900000000002,240,94,2,0.14102564102564102
13124,275,804,1040,3756.329999999998,359,89,3,0.5692307692307692
13126,36,553,1541,2056.29,366,4,9,0.3641025641025641
13127,0,100,27,259.16999999999996,77,77,1,0.038461538461538464
13130,0,32,0,64.0,94,94,1,0.005128205128205128
13131,52,318,73,1039.2999999999997,187,23,4,0.11794871794871795
13132,12,6,2,77.3,261,261,1,0.007692307692307693
13133,16,0,16,109.80000000000001,304,273,2,0.017948717948717947
13134,56,391,597,1740.6299999999999,240,72,5,0.2692307692307692
13135,4300,0,0,3096.0,196,196,1,0.002564102564102564
13136,451,694,167,2545.3800000000006,365,50,10,0.3564102564102564
13137,394,1088,721,3557.9599999999996,308,10,9,1.764102564102564
13138,28,300,145,962.3900000000001,372,22,6,0.16153846153846155
13139,704,1170,544,5055.790000000004,259,16,7,0.4461538461538461
13140,20,52,113,422.46999999999997,366,108,3,0.11538461538461539
13141,343,801,403,2385.7999999999993,315,84,5,0.3487179487179487
13142,10,195,53,307.0899999999999,19,19,1,0.05897435897435898
13144,5,16,0,110.94999999999999,332,332,1,0.007692307692307693
13145,0,48,94,614.77,372,39,5,0.017948717948717947
13146,0,80,74,228.91,26,26,1,0.04358974358974359
13147,0,144,0,712.8000000000001,99,10,4,0.010256410256410256
13148,264,597,957,3324.6199999999994,364,29,10,0.8717948717948717
13149,40,776,464,1676.0599999999997,289,14,4,0.2205128205128205
13151,33,181,147,1250.3700000000003,295,203,2,0.19230769230769232
13153,0,72,346,486.22,5,5,1,0.038461538461538464
13154,0,-1,0,-611.86,144,144,1,0.002564102564102564
13155,3,302,192,971.76,368,33,4,0.21794871794871795
13157,758,487,185,1721.5699999999993,298,49,5,0.22820512820512823
13158,190,410,184,1201.0600000000004,318,94,4,0.20256410256410257
13159,131,514,399,1371.2500000000007,115,8,5,0.31025641025641026
13160,0,54,2,91.8,22,22,1,0.010256410256410256
13161,8,12,9,112.75,313,313,1,0.020512820512820513
13162,408,245,1010,1644.9899999999996,334,122,5,0.21025641025641023
13165,80,400,896,1021.4799999999999,351,46,2,0.10769230769230768
13166,14,91,109,414.69999999999993,283,282,2,0.10769230769230768
13167,260,222,303,791.3300000000002,143,18,4,0.16666666666666669
13168,164,352,152,1290.54,318,36,4,0.32820512820512815
13169,0,96,176,712.88,252,63,2,0.03333333333333333
13170,5,91,45,108.81000000000002,26,26,1,0.07692307692307693
13171,17,137,73,426.8099999999999,299,8,5,0.1230769230769231
13173,29,84,164,353.65000000000003,367,4,2,0.11025641025641025
13174,104,538,710,2742.8200000000006,369,16,3,0.7512820512820512
13176,102,165,181,481.49000000000007,46,46,1,0.1717948717948718
13177,0,38,53,282.45,64,64,1,0.04358974358974359
13178,1539,1707,324,5725.470000000003,360,26,11,0.6794871794871795
13182,0,50,151,121.17999999999999,45,45,1,0.028205128205128202
13183,576,1358,274,3957.7800000000016,334,7,9,0.24102564102564103
13184,46,865,721,1616.450000000001,290,14,9,0.4641025641025641
13185,0,0,12,71.4,267,267,1,0.002564102564102564
13186,62,510,232,1539.6900000000003,128,39,5,0.21538461538461537
13187,8,19,68,236.01999999999995,337,337,1,0.09487179487179488
13188,0,0,25,114.60000000000001,11,11,1,0.005128205128205128
13189,72,364,406,260.68,115,18,2,0.07435897435897434
13192,148,275,172,911.9400000000002,205,95,2,0.16153846153846155
13193,0,12,34,112.08,61,61,1,0.06410256410256411
13194,0,6,20,60.7,135,135,1,0.007692307692307693
13196,48,898,278,1797.78,262,11,3,0.28205128205128205
13198,269,1316,1060,3384.0899999999974,361,10,8,0.5871794871794872
13199,3120,2056,996,9803.960000000003,366,3,34,0.3076923076923077
13200,114,303,99,870.09,126,19,4,0.11794871794871795
13203,12,486,302,869.4599999999999,242,9,4,0.14615384615384613
13207,48,46,36,250.26000000000002,150,15,2,0.020512820512820513
13208,60,330,395,1199.6499999999999,309,58,6,0.3820512820512821
13209,850,2373,1009,5820.16,361,30,9,0.8435897435897435
13210,34,156,126,353.47999999999996,93,93,1,0.056410256410256404
13211,285,430,119,1095.42,361,10,3,0.14102564102564102
13212,1,173,134,779.3299999999998,61,9,3,0.3641025641025641
13213,170,679,508,1518.4300000000003,199,56,5,0.2358974358974359
13216,96,151,50,333.74,267,267,1,0.01282051282051282
13217,0,18,96,133.62000000000003,156,122,4,0.017948717948717947
13218,0,24,64,62.64,127,127,1,0.01282051282051282
13220,13,80,103,819.29,236,78,4,0.05384615384615384
13221,3,49,192,847.4100000000001,359,240,2,0.16923076923076924
13223,0,40,48,163.20000000000002,232,200,2,0.01282051282051282
13224,463,601,448,2150.8499999999995,151,60,2,0.2794871794871795
13225,1036,1182,1134,6083.040000000002,361,3,8,0.08717948717948718
13226,0,39,41,108.21000000000001,273,273,1,0.041025641025641026
13227,50,10,39,257.7,201,201,1,0.023076923076923075
13228,200,0,0,358.0,81,81,1,0.005128205128205128
13229,0,47,16,160.95,225,225,1,0.02564102564102564
13230,300,644,573,2712.0700000000006,365,4,13,1.5076923076923074
13232,101,457,215,1328.3500000000013,243,12,7,0.517948717948718
13233,60,292,652,605.1200000000001,336,74,2,0.11025641025641025
13235,79,252,109,101.16999999999973,212,211,2,0.15128205128205127
13236,112,189,110,727.2700000000001,106,24,3,0.09999999999999999
13238,190,92,14,680.8300000000002,360,11,5,0.08205128205128205
13239,0,82,281,329.56,261,261,1,0.056410256410256404
13240,0,38,260,663.6500000000001,365,96,4,0.1717948717948718
13242,90,40,0,270.40000000000003,213,112,2,0.03333333333333333
13243,15,113,104,585.1200000000001,203,203,1,0.14615384615384613
13244,0,25,13,121.74000000000001,92,92,1,0.06923076923076923
13245,15,76,34,430.5,50,50,1,0.041025641025641026
13246,410,772,355,1896.3200000000008,330,18,6,0.3538461538461538
13247,72,178,78,501.12,82,17,4,0.06410256410256411
13248,41,130,134,465.6799999999999,189,124,2,0.06666666666666667
13249,12,305,229,711.41,261,92,3,0.05897435897435897
13253,120,984,468,1030.3999999999999,339,156,2,0.0923076923076923
13255,72,63,39,390.65999999999997,373,3,3,0.035897435897435895
13256,12540,0,0,0.0,14,14,1,0.002564102564102564
13258,54,130,98,672.8299999999999,205,11,3,0.09230769230769233
13259,5,44,77,283.1799999999999,61,61,1,0.2076923076923077
13260,20,114,8,557.6200000000001,61,61,1,0.020512820512820513
13261,88,82,40,944.1,285,268,2,0.023076923076923075
13262,8,100,17,200.29000000000002,263,263,1,0.028205128205128202
13263,401,2423,1944,7436.929999999956,325,1,33,4.274358974358974
13265,526,752,462,2092.6600000000008,273,53,5,0.23076923076923078
13266,474,2472,1353,3717.6699999999996,359,11,18,0.5179487179487179
13267,610,1005,324,4404.440000000001,366,2,21,0.5743589743589743
13268,468,1927,1206,3127.7,267,17,10,1.1282051282051282
13269,973,1740,795,5312.969999999999,369,1,15,0.8179487179487179
13270,0,0,200,590.0,366,366,1,0.002564102564102564
13271,4,74,90,172.3699999999999,37,37,1,0.23589743589743592
13272,6,44,46,276.56000000000006,89,31,2,0.038461538461538464
13273,36,39,78,138.97999999999996,113,113,1,0.041025641025641026
13276,7,83,71,590.93,99,63,2,0.07692307692307693
13277,20,60,96,258.4,133,15,4,0.020512820512820513
13278,170,269,98,542.73,40,40,1,0.11794871794871796
13279,0,35,35,126.3,78,64,2,0.028205128205128202
13280,121,231,166,798.46,337,122,3,0.21025641025641026
13282,53,170,66,1047.84,220,18,6,0.10256410256410256
13283,40,44,6,93.66,185,59,2,0.017948717948717947
13284,46,6,27,196.15,330,322,2,0.035897435897435895
13285,416,1258,377,2709.1200000000003,290,23,4,0.4794871794871795
13291,47,122,64,361.10999999999996,155,155,1,0.10769230769230768
13292,74,137,136,578.9399999999999,284,38,2,0.07948717948717948
13294,78,258,117,873.7399999999998,249,189,2,0.13846153846153844
13295,0,31,50,197.95,372,359,2,0.028205128205128202
13296,37,37,4,87.4,137,137,1,0.01282051282051282
13297,138,423,402,2089.8500000000004,67,7,3,0.15128205128205127
13298,0,96,0,360.0,1,1,1,0.005128205128205128
13299,0,18,12,142.5,268,268,1,0.01282051282051282
13300,102,79,20,365.2900000000001,169,164,2,0.056410256410256404
13301,25,182,138,618.0899999999998,292,103,4,0.2076923076923077
13302,0,0,5,63.75,155,155,1,0.002564102564102564
13304,30,171,37,300.4199999999999,351,351,1,0.05384615384615384
13305,50,834,348,2000.8599999999992,372,4,10,0.20769230769230768
13307,0,4,0,15.0,120,120,1,0.002564102564102564
13308,300,303,237,1367.6100000000001,203,22,4,0.14615384615384613
13309,308,848,388,1456.7899999999993,308,7,5,0.27435897435897433
13310,97,298,180,1083.63,324,8,6,0.19743589743589743
13311,10,174,121,598.57,150,4,2,0.06666666666666667
13313,399,346,106,1555.3199999999993,339,22,5,0.19999999999999998
